carrera,conductor,inicio_carrera,fin_carrera,precio_total
8526,Jorge,2024-02-02 21:24:09,2024-02-02 21:36:55,15.32
8527,Sergio,2024-03-14 20:13:45,2024-03-14 20:35:08,25.66
8528,Nathaly,2024-05-04 08:13:17,2024-05-04 08:37:34,29.14
8529,Nathaly,2024-05-23 07:43:25,2024-05-23 08:13:41,36.32
8530,Carolina,2024-01-13 08:13:05,2024-01-13 08:37:45,29.6
8531,Carolina,2024-05-06 00:48:16,2024-05-06 01:18:34,36.36
8532,Carolina,2024-03-25 00:55:42,2024-03-25 01:17:50,26.56
8533,Carolina,2024-02-13 08:35:57,2024-02-13 09:10:03,40.92
8534,Carolina,2024-03-05 19:20:16,2024-03-05 19:35:45,18.58
8535,Nathaly,2024-01-08 23:09:14,2024-01-08 23:24:41,18.54
8536,Carolina,2024-05-26 09:02:30,2024-05-26 09:15:55,16.1
8537,Sergio,2024-03-15 20:25:31,2024-03-15 21:02:48,44.74
8538,Angel,2024-04-11 06:19:45,2024-04-11 06:46:01,31.52
8539,Jorge,2024-01-30 14:28:20,2024-01-30 15:02:50,41.4
8540,Jorge,2024-03-24 23:13:19,2024-03-24 23:31:06,21.34
8541,Jorge,2024-05-19 02:05:54,2024-05-19 02:22:43,20.18
8542,Carolina,2024-02-05 11:45:12,2024-02-05 11:50:29,6.34
8543,Carolina,2024-02-14 18:34:59,2024-02-14 19:06:16,37.54
8544,Jorge,2024-05-25 13:47:17,2024-05-25 13:53:50,7.86
8545,Nathaly,2024-01-11 11:23:36,2024-01-11 11:43:32,23.92
8546,Jorge,2024-01-29 22:28:18,2024-01-29 22:33:45,6.54
8547,Jorge,2024-03-07 17:29:32,2024-03-07 18:06:59,44.94
8548,Angel,2024-05-06 03:18:40,2024-05-06 03:58:35,47.9
8549,Nathaly,2024-05-08 20:14:08,2024-05-08 20:23:09,10.82
8550,Carolina,2024-04-24 14:30:12,2024-04-24 15:03:34,40.04
8551,Angel,2024-04-29 20:12:41,2024-04-29 20:18:03,6.44
8552,Carolina,2024-06-26 02:33:53,2024-06-26 03:07:04,39.82
8553,Sergio,2024-04-05 14:36:40,2024-04-05 15:08:28,38.16
8554,Carolina,2024-06-06 22:16:09,2024-06-06 22:33:00,20.22
8555,Angel,2024-03-14 12:35:10,2024-03-14 12:40:34,6.48
8556,Sergio,2024-06-24 18:07:34,2024-06-24 18:43:19,42.9
8557,Sergio,2024-05-06 06:35:02,2024-05-06 06:59:16,29.08
8558,Nathaly,2024-06-12 07:13:55,2024-06-12 07:38:55,30.0
8559,Jorge,2024-03-16 05:44:23,2024-03-16 06:05:27,25.28
8560,Angel,2024-04-25 00:27:54,2024-04-25 00:44:00,19.32
8561,Carolina,2024-06-02 10:56:50,2024-06-02 11:04:41,9.42
8562,Angel,2024-02-19 19:38:46,2024-02-19 20:04:40,31.08
8563,Jorge,2024-05-13 07:05:44,2024-05-13 07:35:34,35.8
8564,Angel,2024-06-22 01:06:35,2024-06-22 01:46:23,47.76
8565,Jorge,2024-03-25 05:46:59,2024-03-25 05:53:53,8.28
8566,Carolina,2024-01-23 05:48:31,2024-01-23 06:20:57,38.92
8567,Angel,2024-04-22 16:00:52,2024-04-22 16:32:05,37.46
8568,Carolina,2024-04-17 04:53:00,2024-04-17 05:00:36,9.12
8569,Carolina,2024-03-17 08:06:55,2024-03-17 08:42:14,42.38
8570,Sergio,2024-02-24 04:01:56,2024-02-24 04:13:10,13.48
8571,Nathaly,2024-01-15 04:36:36,2024-01-15 04:57:16,24.8
8572,Carolina,2024-04-08 16:21:55,2024-04-08 16:31:32,11.54
8573,Nathaly,2024-06-08 02:27:28,2024-06-08 02:41:33,16.9
8574,Angel,2024-05-30 01:18:46,2024-05-30 01:42:54,28.96
8575,Jorge,2024-03-24 23:04:53,2024-03-24 23:13:28,10.3
8576,Sergio,2024-02-27 10:05:12,2024-02-27 10:38:08,39.52
8577,Carolina,2024-04-15 01:37:51,2024-04-15 02:12:08,41.14
8578,Angel,2024-01-21 16:11:04,2024-01-21 16:21:18,12.28
8579,Jorge,2024-06-25 22:38:54,2024-06-25 23:07:39,34.5
8580,Sergio,2024-02-18 14:16:41,2024-02-18 14:23:04,7.66
8581,Carolina,2024-06-24 03:50:44,2024-06-24 03:58:17,9.06
8582,Sergio,2024-03-13 12:41:44,2024-03-13 13:10:55,35.02
8583,Carolina,2024-01-10 13:43:10,2024-01-10 13:57:23,17.06
8584,Jorge,2024-02-01 01:02:55,2024-02-01 01:19:02,19.34
8585,Angel,2024-02-29 23:52:00,2024-03-01 00:11:14,23.08
8586,Jorge,2024-05-05 03:33:29,2024-05-05 04:07:31,40.84
8587,Angel,2024-03-14 04:58:43,2024-03-14 05:03:59,6.32
8588,Jorge,2024-01-21 13:56:45,2024-01-21 14:32:13,42.56
8589,Carolina,2024-02-27 20:47:16,2024-02-27 21:11:57,29.62
8590,Nathaly,2024-04-21 19:03:02,2024-04-21 19:16:05,15.66
8591,Jorge,2024-03-06 02:46:53,2024-03-06 02:55:23,10.2
8592,Angel,2024-02-03 19:53:58,2024-02-03 20:18:50,29.84
8593,Carolina,2024-04-03 02:22:25,2024-04-03 02:27:56,6.62
8594,Jorge,2024-06-26 13:35:23,2024-06-26 14:15:04,47.62
8595,Jorge,2024-03-09 16:39:22,2024-03-09 17:15:05,42.86
8596,Carolina,2024-03-13 00:55:53,2024-03-13 01:25:58,36.1
8597,Nathaly,2024-02-25 12:15:35,2024-02-25 12:24:18,10.46
8598,Jorge,2024-04-10 00:31:28,2024-04-10 01:09:29,45.62
8599,Angel,2024-01-11 01:34:36,2024-01-11 01:50:56,19.6
8600,Angel,2024-02-18 01:29:13,2024-02-18 02:03:10,40.74
8601,Carolina,2024-02-25 22:35:59,2024-02-25 23:09:14,39.9
8602,Nathaly,2024-02-26 01:48:40,2024-02-26 02:15:45,32.5
8603,Jorge,2024-02-01 02:54:20,2024-02-01 03:04:30,12.2
8604,Sergio,2024-01-10 17:11:25,2024-01-10 17:27:59,19.88
8605,Carolina,2024-02-29 18:59:37,2024-02-29 19:18:33,22.72
8606,Angel,2024-04-03 03:10:41,2024-04-03 03:39:07,34.12
8607,Nathaly,2024-06-11 05:38:48,2024-06-11 05:58:22,23.48
8608,Sergio,2024-04-23 11:35:48,2024-04-23 12:02:50,32.44
8609,Jorge,2024-04-24 02:44:53,2024-04-24 03:17:37,39.28
8610,Carolina,2024-01-24 23:36:59,2024-01-24 23:42:59,7.2
8611,Angel,2024-06-18 06:18:53,2024-06-18 06:44:29,30.72
8612,Angel,2024-02-21 22:23:21,2024-02-21 22:58:38,42.34
8613,Jorge,2024-01-10 10:32:22,2024-01-10 11:01:48,35.32
8614,Sergio,2024-02-18 20:04:27,2024-02-18 20:22:42,21.9
8615,Carolina,2024-02-24 12:29:17,2024-02-24 12:34:55,6.76
8616,Nathaly,2024-05-13 03:37:55,2024-05-13 03:56:33,22.36
8617,Sergio,2024-04-04 03:23:06,2024-04-04 03:37:10,16.88
8618,Carolina,2024-05-19 06:56:58,2024-05-19 07:02:40,6.84
8619,Jorge,2024-04-15 12:01:15,2024-04-15 12:39:17,45.64
8620,Jorge,2024-01-25 07:49:30,2024-01-25 08:09:53,24.46
8621,Carolina,2024-06-14 03:08:38,2024-06-14 03:21:30,15.44
8622,Angel,2024-05-19 17:05:23,2024-05-19 17:44:44,47.22
8623,Sergio,2024-02-12 10:09:12,2024-02-12 10:27:54,22.44
8624,Sergio,2024-04-19 10:06:31,2024-04-19 10:24:57,22.12
8625,Nathaly,2024-06-14 12:42:01,2024-06-14 13:15:45,40.48
8626,Angel,2024-01-23 19:43:16,2024-01-23 20:02:59,23.66
8627,Jorge,2024-03-11 04:20:43,2024-03-11 04:44:10,28.14
8628,Nathaly,2024-05-31 11:19:46,2024-05-31 11:26:09,7.66
8629,Angel,2024-02-03 00:41:41,2024-02-03 01:19:44,45.66
8630,Angel,2024-04-01 13:01:57,2024-04-01 13:39:55,45.56
8631,Angel,2024-01-21 16:00:05,2024-01-21 16:10:54,12.98
8632,Carolina,2024-03-26 17:24:35,2024-03-26 17:55:50,37.5
8633,Angel,2024-05-12 05:07:04,2024-05-12 05:32:55,31.02
8634,Jorge,2024-01-20 06:13:08,2024-01-20 06:43:55,36.94
8635,Angel,2024-06-05 22:26:03,2024-06-05 22:39:58,16.7
8636,Carolina,2024-02-16 03:40:32,2024-02-16 03:52:06,13.88
8637,Angel,2024-04-21 00:55:23,2024-04-21 01:34:54,47.42
8638,Jorge,2024-05-09 04:54:24,2024-05-09 05:33:52,47.36
8639,Sergio,2024-05-28 16:56:35,2024-05-28 17:16:41,24.12
8640,Angel,2024-06-24 02:59:06,2024-06-24 03:27:22,33.92
8641,Carolina,2024-05-04 12:45:35,2024-05-04 12:52:13,7.96
8642,Nathaly,2024-01-22 09:26:02,2024-01-22 09:40:13,17.02
8643,Sergio,2024-03-10 08:08:30,2024-03-10 08:33:06,29.52
8644,Angel,2024-01-19 00:12:43,2024-01-19 00:22:18,11.5
8645,Angel,2024-04-26 09:49:07,2024-04-26 09:54:41,6.68
8646,Angel,2024-01-24 14:41:25,2024-01-24 15:19:45,46.0
8647,Angel,2024-01-14 08:21:08,2024-01-14 08:58:44,45.12
8648,Carolina,2024-05-16 19:26:53,2024-05-16 19:59:20,38.94
8649,Jorge,2024-03-23 22:22:53,2024-03-23 22:59:10,43.54
8650,Sergio,2024-06-26 07:59:53,2024-06-26 08:12:39,15.32
8651,Sergio,2024-06-24 23:10:32,2024-06-24 23:16:50,7.56
8652,Jorge,2024-03-11 05:48:58,2024-03-11 06:17:06,33.76
8653,Sergio,2024-01-09 05:07:35,2024-01-09 05:28:32,25.14
8654,Angel,2024-06-14 11:58:49,2024-06-14 12:30:11,37.64
8655,Angel,2024-01-12 18:03:12,2024-01-12 18:30:22,32.6
8656,Sergio,2024-03-24 21:04:13,2024-03-24 21:43:15,46.84
8657,Jorge,2024-01-29 14:52:16,2024-01-29 15:19:42,32.92
8658,Nathaly,2024-03-13 01:08:31,2024-03-13 01:16:15,9.28
8659,Sergio,2024-02-26 10:54:27,2024-02-26 11:00:58,7.82
8660,Carolina,2024-01-12 08:13:10,2024-01-12 08:33:13,24.06
8661,Angel,2024-01-08 19:23:28,2024-01-08 19:30:10,8.04
8662,Sergio,2024-04-21 05:08:52,2024-04-21 05:40:27,37.9
8663,Nathaly,2024-05-09 03:07:08,2024-05-09 03:47:06,47.96
8664,Jorge,2024-02-27 13:39:06,2024-02-27 14:15:20,43.48
8665,Sergio,2024-04-21 16:31:55,2024-04-21 16:41:06,11.02
8666,Nathaly,2024-02-12 09:50:37,2024-02-12 10:02:47,14.6
8667,Carolina,2024-05-28 06:44:49,2024-05-28 07:03:25,22.32
8668,Jorge,2024-04-23 11:20:38,2024-04-23 11:47:12,31.88
8669,Angel,2024-01-27 08:38:48,2024-01-27 09:13:34,41.72
8670,Sergio,2024-01-24 08:46:53,2024-01-24 09:08:08,25.5
8671,Jorge,2024-05-25 04:35:32,2024-05-25 05:02:39,32.54
8672,Angel,2024-04-19 22:58:36,2024-04-19 23:16:40,21.68
8673,Carolina,2024-03-19 19:11:25,2024-03-19 19:40:22,34.74
8674,Jorge,2024-06-11 00:19:05,2024-06-11 00:52:44,40.38
8675,Jorge,2024-03-31 07:15:46,2024-03-31 07:26:03,12.34
8676,Sergio,2024-02-02 09:21:26,2024-02-02 09:45:16,28.6
8677,Jorge,2024-01-24 19:29:34,2024-01-24 19:35:46,7.44
8678,Nathaly,2024-04-06 16:16:13,2024-04-06 16:46:03,35.8
8679,Nathaly,2024-02-09 04:24:03,2024-02-09 04:39:30,18.54
8680,Carolina,2024-06-19 19:43:15,2024-06-19 20:02:52,23.54
8681,Angel,2024-03-23 03:47:36,2024-03-23 03:54:34,8.36
8682,Nathaly,2024-01-16 18:58:46,2024-01-16 19:37:35,46.58
8683,Jorge,2024-04-07 13:59:39,2024-04-07 14:17:47,21.76
8684,Jorge,2024-02-05 13:51:57,2024-02-05 13:58:00,7.26
8685,Angel,2024-03-14 05:51:31,2024-03-14 06:21:49,36.36
8686,Angel,2024-03-26 05:06:04,2024-03-26 05:41:58,43.08
8687,Angel,2024-01-17 11:29:32,2024-01-17 11:51:36,26.48
8688,Jorge,2024-02-07 23:29:06,2024-02-07 23:54:08,30.04
8689,Angel,2024-02-27 07:40:45,2024-02-27 08:10:50,36.1
8690,Sergio,2024-04-03 13:02:30,2024-04-03 13:28:49,31.58
8691,Jorge,2024-06-09 09:59:39,2024-06-09 10:21:04,25.7
8692,Carolina,2024-05-05 13:18:04,2024-05-05 13:26:58,10.68
8693,Angel,2024-02-14 10:39:18,2024-02-14 11:18:58,47.6
8694,Carolina,2024-03-24 16:13:05,2024-03-24 16:19:28,7.66
8695,Nathaly,2024-02-16 07:06:26,2024-02-16 07:23:57,21.02
8696,Angel,2024-03-01 22:21:20,2024-03-01 22:39:09,21.38
8697,Angel,2024-05-22 13:34:37,2024-05-22 13:59:06,29.38
8698,Sergio,2024-03-12 00:46:52,2024-03-12 01:08:35,26.06
8699,Carolina,2024-01-24 13:21:03,2024-01-24 13:58:30,44.94
8700,Nathaly,2024-01-14 22:58:05,2024-01-14 23:28:12,36.14
8701,Carolina,2024-02-11 11:13:27,2024-02-11 11:42:43,35.12
8702,Nathaly,2024-01-27 19:27:01,2024-01-27 19:44:41,21.2
8703,Carolina,2024-04-26 04:38:27,2024-04-26 04:49:05,12.76
8704,Carolina,2024-03-16 00:22:25,2024-03-16 00:48:52,31.74
8705,Angel,2024-03-06 09:31:46,2024-03-06 09:50:25,22.38
8706,Carolina,2024-03-03 01:23:05,2024-03-03 01:53:34,36.58
8707,Nathaly,2024-01-28 02:38:54,2024-01-28 03:16:48,45.48
8708,Jorge,2024-05-06 08:58:59,2024-05-06 09:19:54,25.1
8709,Angel,2024-04-02 22:19:01,2024-04-02 22:31:24,14.86
8710,Carolina,2024-05-28 01:21:06,2024-05-28 01:32:20,13.48
8711,Jorge,2024-01-26 14:06:16,2024-01-26 14:19:51,16.3
8712,Nathaly,2024-01-31 00:27:18,2024-01-31 00:47:24,24.12
8713,Sergio,2024-04-25 15:11:38,2024-04-25 15:30:08,22.2
8714,Carolina,2024-05-23 06:18:40,2024-05-23 06:28:10,11.4
8715,Nathaly,2024-01-22 05:31:46,2024-01-22 05:55:58,29.04
8716,Angel,2024-04-07 16:36:14,2024-04-07 17:13:47,45.06
8717,Angel,2024-03-15 19:51:42,2024-03-15 20:28:26,44.08
8718,Jorge,2024-03-18 12:32:44,2024-03-18 12:53:36,25.04
8719,Sergio,2024-03-19 09:04:03,2024-03-19 09:18:19,17.12
8720,Carolina,2024-03-28 02:47:14,2024-03-28 03:14:25,32.62
8721,Angel,2024-02-13 01:55:26,2024-02-13 02:30:31,42.1
8722,Carolina,2024-05-10 23:15:44,2024-05-10 23:21:59,7.5
8723,Nathaly,2024-01-09 17:15:53,2024-01-09 17:36:20,24.54
8724,Sergio,2024-03-28 17:36:10,2024-03-28 18:05:37,35.34
8725,Angel,2024-03-15 08:26:56,2024-03-15 08:52:53,31.14
8726,Angel,2024-04-24 01:18:11,2024-04-24 01:28:38,12.54
8727,Sergio,2024-05-27 20:55:07,2024-05-27 21:12:43,21.12
8728,Angel,2024-04-01 00:19:54,2024-04-01 00:49:14,35.2
8729,Jorge,2024-05-24 05:04:17,2024-05-24 05:34:44,36.54
8730,Angel,2024-05-17 10:14:28,2024-05-17 10:30:17,18.98
8731,Jorge,2024-06-02 11:23:31,2024-06-02 11:39:53,19.64
8732,Nathaly,2024-04-27 21:21:34,2024-04-27 21:55:03,40.18
8733,Carolina,2024-05-15 17:04:23,2024-05-15 17:35:26,37.26
8734,Angel,2024-06-25 14:27:53,2024-06-25 14:59:04,37.42
8735,Angel,2024-03-08 00:30:09,2024-03-08 01:01:28,37.58
8736,Jorge,2024-02-02 21:59:34,2024-02-02 22:11:13,13.98
8737,Carolina,2024-02-05 12:25:00,2024-02-05 12:57:07,38.54
8738,Angel,2024-02-04 10:24:16,2024-02-04 10:35:36,13.6
8739,Sergio,2024-05-13 23:00:55,2024-05-13 23:14:42,16.54
8740,Carolina,2024-02-11 16:42:41,2024-02-11 16:53:17,12.72
8741,Carolina,2024-02-27 10:03:25,2024-02-27 10:27:53,29.36
8742,Jorge,2024-02-22 19:29:18,2024-02-22 19:39:26,12.16
8743,Carolina,2024-05-20 00:56:45,2024-05-20 01:22:18,30.66
8744,Sergio,2024-02-04 19:14:03,2024-02-04 19:22:44,10.42
8745,Sergio,2024-01-30 19:42:45,2024-01-30 20:02:57,24.24
8746,Carolina,2024-03-30 02:42:14,2024-03-30 03:17:26,42.24
8747,Sergio,2024-05-24 06:16:48,2024-05-24 06:34:06,20.76
8748,Jorge,2024-03-31 19:27:12,2024-03-31 19:56:28,35.12
8749,Sergio,2024-01-28 12:09:49,2024-01-28 12:41:28,37.98
8750,Angel,2024-02-02 14:47:44,2024-02-02 15:04:42,20.36
8751,Carolina,2024-05-06 23:12:22,2024-05-06 23:47:43,42.42
8752,Angel,2024-02-27 19:56:42,2024-02-27 20:03:35,8.26
8753,Angel,2024-03-20 03:36:30,2024-03-20 03:51:41,18.22
8754,Nathaly,2024-04-11 01:22:49,2024-04-11 01:50:50,33.62
8755,Angel,2024-02-23 21:44:20,2024-02-23 22:14:46,36.52
8756,Sergio,2024-06-19 17:04:23,2024-06-19 17:42:50,46.14
8757,Jorge,2024-05-11 09:08:19,2024-05-11 09:17:30,11.02
8758,Jorge,2024-06-09 17:32:21,2024-06-09 18:03:17,37.12
8759,Jorge,2024-05-15 10:23:58,2024-05-15 10:53:31,35.46
8760,Carolina,2024-03-16 20:17:59,2024-03-16 20:39:28,25.78
8761,Angel,2024-05-10 19:42:58,2024-05-10 19:57:47,17.78
8762,Carolina,2024-06-18 04:01:24,2024-06-18 04:37:24,43.2
8763,Angel,2024-06-20 18:59:21,2024-06-20 19:28:15,34.68
8764,Angel,2024-01-12 01:27:16,2024-01-12 02:03:55,43.98
8765,Angel,2024-06-22 05:02:53,2024-06-22 05:16:02,15.78
8766,Angel,2024-04-05 14:36:03,2024-04-05 14:46:53,13.0
8767,Carolina,2024-04-27 13:15:24,2024-04-27 13:44:54,35.4
8768,Angel,2024-01-20 14:20:15,2024-01-20 14:42:22,26.54
8769,Angel,2024-02-04 17:36:31,2024-02-04 17:49:02,15.02
8770,Angel,2024-02-06 17:03:56,2024-02-06 17:39:53,43.14
8771,Nathaly,2024-03-19 04:17:35,2024-03-19 04:31:50,17.1
8772,Carolina,2024-01-31 09:36:23,2024-01-31 09:46:00,11.54
8773,Nathaly,2024-05-04 02:22:09,2024-05-04 02:42:09,24.0
8774,Carolina,2024-02-10 12:05:19,2024-02-10 12:12:23,8.48
8775,Carolina,2024-03-19 10:39:49,2024-03-19 10:59:44,23.9
8776,Angel,2024-04-21 16:59:31,2024-04-21 17:10:20,12.98
8777,Jorge,2024-04-18 11:42:54,2024-04-18 12:22:28,47.48
8778,Angel,2024-03-18 18:46:35,2024-03-18 18:52:20,6.9
8779,Angel,2024-05-02 05:48:30,2024-05-02 06:22:05,40.3
8780,Nathaly,2024-03-23 13:56:14,2024-03-23 14:25:33,35.18
8781,Jorge,2024-06-02 11:15:01,2024-06-02 11:20:27,6.52
8782,Jorge,2024-03-26 09:42:25,2024-03-26 09:52:29,12.08
8783,Carolina,2024-03-24 07:15:43,2024-03-24 07:54:40,46.74
8784,Angel,2024-02-04 23:09:05,2024-02-04 23:38:02,34.74
8785,Nathaly,2024-01-10 20:29:03,2024-01-10 20:59:04,36.02
8786,Angel,2024-03-18 05:06:37,2024-03-18 05:30:12,28.3
8787,Angel,2024-05-12 10:09:55,2024-05-12 10:23:58,16.86
8788,Carolina,2024-06-08 23:12:03,2024-06-08 23:25:21,15.96
8789,Jorge,2024-05-10 09:51:21,2024-05-10 10:15:48,29.34
8790,Carolina,2024-06-07 20:38:53,2024-06-07 21:09:39,36.92
8791,Nathaly,2024-02-10 05:14:18,2024-02-10 05:43:27,34.98
8792,Angel,2024-02-27 01:09:54,2024-02-27 01:22:38,15.28
8793,Angel,2024-05-09 02:56:51,2024-05-09 03:10:28,16.34
8794,Carolina,2024-06-04 08:35:49,2024-06-04 08:48:07,14.76
8795,Nathaly,2024-05-25 17:13:38,2024-05-25 17:38:37,29.98
8796,Sergio,2024-03-23 21:55:49,2024-03-23 22:10:19,17.4
8797,Jorge,2024-05-16 21:41:20,2024-05-16 22:19:27,45.74
8798,Angel,2024-05-12 13:42:18,2024-05-12 13:50:07,9.38
8799,Angel,2024-04-30 16:47:11,2024-04-30 17:17:50,36.78
8800,Sergio,2024-05-01 17:19:50,2024-05-01 17:30:45,13.1
8801,Angel,2024-04-10 14:21:34,2024-04-10 14:26:54,6.4
8802,Sergio,2024-06-06 04:39:23,2024-06-06 05:08:11,34.56
8803,Carolina,2024-03-01 08:07:06,2024-03-01 08:33:07,31.22
8804,Carolina,2024-06-22 15:37:57,2024-06-22 16:04:31,31.88
8805,Sergio,2024-05-24 10:08:46,2024-05-24 10:45:19,43.86
8806,Carolina,2024-02-27 22:08:12,2024-02-27 22:26:41,22.18
8807,Nathaly,2024-03-29 06:10:13,2024-03-29 06:36:21,31.36
8808,Nathaly,2024-06-03 21:29:02,2024-06-03 21:36:32,9.0
8809,Sergio,2024-01-25 10:00:54,2024-01-25 10:36:17,42.46
8810,Sergio,2024-02-13 17:55:12,2024-02-13 18:07:09,14.34
8811,Angel,2024-02-24 12:25:58,2024-02-24 12:31:55,7.14
8812,Jorge,2024-04-06 02:12:20,2024-04-06 02:45:03,39.26
8813,Sergio,2024-06-15 16:53:08,2024-06-15 17:05:16,14.56
8814,Nathaly,2024-06-15 13:23:05,2024-06-15 13:48:30,30.5
8815,Angel,2024-03-17 18:41:11,2024-03-17 19:12:27,37.52
8816,Jorge,2024-05-26 04:49:37,2024-05-26 05:03:07,16.2
8817,Angel,2024-05-08 12:31:01,2024-05-08 12:54:58,28.74
8818,Jorge,2024-05-31 19:46:37,2024-05-31 19:53:25,8.16
8819,Angel,2024-03-11 05:10:14,2024-03-11 05:49:30,47.12
8820,Jorge,2024-02-07 04:14:15,2024-02-07 04:35:24,25.38
8821,Angel,2024-02-17 00:45:23,2024-02-17 01:24:44,47.22
8822,Sergio,2024-05-26 18:15:46,2024-05-26 18:48:01,38.7
8823,Jorge,2024-03-31 22:17:00,2024-03-31 22:48:21,37.62
8824,Angel,2024-05-24 05:59:53,2024-05-24 06:29:56,36.06
8825,Carolina,2024-06-05 15:26:29,2024-06-05 15:36:49,12.4
8826,Carolina,2024-03-05 23:03:17,2024-03-05 23:22:45,23.36
8827,Carolina,2024-05-11 03:06:04,2024-05-11 03:43:12,44.56
8828,Jorge,2024-03-12 16:48:48,2024-03-12 16:59:27,12.78
8829,Carolina,2024-03-15 01:59:43,2024-03-15 02:05:18,6.7
8830,Jorge,2024-03-12 04:28:29,2024-03-12 05:06:18,45.38
8831,Sergio,2024-05-11 12:28:34,2024-05-11 12:38:55,12.42
8832,Angel,2024-04-24 03:24:34,2024-04-24 03:34:41,12.14
8833,Sergio,2024-06-15 13:27:01,2024-06-15 13:49:28,26.94
8834,Angel,2024-06-25 00:53:18,2024-06-25 01:14:10,25.04
8835,Sergio,2024-03-02 22:49:12,2024-03-02 22:56:02,8.2
8836,Jorge,2024-05-21 22:03:16,2024-05-21 22:22:07,22.62
8837,Jorge,2024-02-12 06:36:43,2024-02-12 07:03:04,31.62
8838,Jorge,2024-06-25 16:18:00,2024-06-25 16:49:44,38.08
8839,Carolina,2024-05-28 16:10:23,2024-05-28 16:23:09,15.32
8840,Nathaly,2024-06-09 18:52:49,2024-06-09 19:15:16,26.94
8841,Sergio,2024-06-22 14:28:30,2024-06-22 14:39:59,13.78
8842,Angel,2024-01-21 18:37:58,2024-01-21 18:47:18,11.2
8843,Carolina,2024-05-01 08:08:49,2024-05-01 08:16:51,9.64
8844,Jorge,2024-05-07 00:47:27,2024-05-07 00:53:08,6.82
8845,Angel,2024-04-24 16:00:34,2024-04-24 16:13:42,15.76
8846,Carolina,2024-06-21 06:51:52,2024-06-21 07:16:43,29.82
8847,Jorge,2024-06-10 21:32:22,2024-06-10 22:06:34,41.04
8848,Angel,2024-04-10 22:24:06,2024-04-10 22:51:55,33.38
8849,Angel,2024-05-11 02:52:09,2024-05-11 03:19:19,32.6
8850,Angel,2024-03-06 12:53:35,2024-03-06 13:13:01,23.32
8851,Angel,2024-06-22 06:12:06,2024-06-22 06:24:43,15.14
8852,Angel,2024-02-25 20:15:34,2024-02-25 20:35:35,24.02
8853,Sergio,2024-02-17 02:13:38,2024-02-17 02:49:31,43.06
8854,Angel,2024-05-15 06:32:09,2024-05-15 06:59:52,33.26
8855,Carolina,2024-01-16 04:05:29,2024-01-16 04:39:26,40.74
8856,Angel,2024-03-18 03:07:32,2024-03-18 03:26:50,23.16
8857,Angel,2024-06-19 12:57:12,2024-06-19 13:11:46,17.48
8858,Jorge,2024-02-09 23:21:35,2024-02-09 23:41:20,23.7
8859,Jorge,2024-03-26 03:27:28,2024-03-26 03:49:16,26.16
8860,Carolina,2024-02-25 14:29:35,2024-02-25 14:59:58,36.46
8861,Angel,2024-05-11 11:02:01,2024-05-11 11:28:09,31.36
8862,Jorge,2024-03-01 21:09:42,2024-03-01 21:29:25,23.66
8863,Carolina,2024-05-27 08:59:53,2024-05-27 09:14:04,17.02
8864,Nathaly,2024-04-20 19:12:07,2024-04-20 19:39:05,32.36
8865,Angel,2024-03-18 16:15:17,2024-03-18 16:37:10,26.26
8866,Sergio,2024-02-26 21:26:15,2024-02-26 22:03:14,44.38
8867,Jorge,2024-05-25 23:42:03,2024-05-25 23:53:08,13.3
8868,Sergio,2024-02-21 12:20:52,2024-02-21 12:49:26,34.28
8869,Carolina,2024-05-10 02:44:39,2024-05-10 03:23:48,46.98
8870,Jorge,2024-02-02 12:18:38,2024-02-02 12:58:05,47.34
8871,Carolina,2024-05-24 01:48:29,2024-05-24 02:00:13,14.08
8872,Carolina,2024-02-15 07:11:45,2024-02-15 07:38:32,32.14
8873,Jorge,2024-02-02 05:49:53,2024-02-02 06:24:41,41.76
8874,Nathaly,2024-02-11 08:19:07,2024-02-11 08:54:49,42.84
8875,Carolina,2024-01-09 19:48:23,2024-01-09 20:06:40,21.94
8876,Angel,2024-02-28 22:07:59,2024-02-28 22:23:41,18.84
8877,Carolina,2024-05-18 08:52:42,2024-05-18 09:01:49,10.94
8878,Angel,2024-03-12 18:20:41,2024-03-12 18:26:12,6.62
8879,Sergio,2024-06-26 01:12:24,2024-06-26 01:24:57,15.06
8880,Sergio,2024-04-17 22:40:11,2024-04-17 23:00:01,23.8
8881,Carolina,2024-04-08 01:20:43,2024-04-08 01:32:04,13.62
8882,Carolina,2024-01-12 17:58:24,2024-01-12 18:22:43,29.18
8883,Jorge,2024-06-01 00:26:40,2024-06-01 00:35:42,10.84
8884,Jorge,2024-06-18 04:04:50,2024-06-18 04:29:05,29.1
8885,Jorge,2024-02-10 04:53:44,2024-02-10 05:06:32,15.36
8886,Jorge,2024-06-20 11:35:57,2024-06-20 11:55:03,22.92
8887,Carolina,2024-01-15 18:27:13,2024-01-15 18:54:28,32.7
8888,Nathaly,2024-03-22 09:41:25,2024-03-22 10:06:22,29.94
8889,Angel,2024-05-09 03:52:20,2024-05-09 04:15:24,27.68
8890,Angel,2024-04-03 15:17:00,2024-04-03 15:55:39,46.38
8891,Carolina,2024-04-05 18:46:14,2024-04-05 19:21:20,42.12
8892,Angel,2024-05-24 12:16:47,2024-05-24 12:22:37,7.0
8893,Carolina,2024-05-12 10:28:27,2024-05-12 10:39:39,13.44
8894,Angel,2024-04-19 02:51:05,2024-04-19 03:16:40,30.7
